Red ROI - X,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,Purple ROI - X,,,Purple ROI - Y,,,Red ROI - X,,,Red ROI - Y,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,
Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,
Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,
335.5985,62.3340,,335.5985,15.2024,,335.5985,47.7353,,335.5985,21.5821,,335.5985,70.9427,,335.5985,58.0146,,335.5985,57.0898,,335.5985,12.9126,,335.5985,135.4614,,335.5985,6.9957,,335.5985,625.5925,,335.5985,6.9957,,335.5985,625.5925,,335.5985,6.0458,,335.5985,170.6238,,335.5985,18.2138,,335.5985,52.4764,,335.5985,28.4911,,335.5985,212.1492,,335.5985,49.0423,,335.5985,88.9772,,335.5985,13.0983,,335.5985,42.1459,,335.5985,14.3599,,335.5985,85.1889,,
335.6986,26.6753,,335.6986,13.8588,,335.6986,11.9460,,335.6986,28.1753,,335.6986,60.3149,,335.6986,41.7542,,335.6986,82.1449,,335.6986,15.9679,,335.6986,90.4954,,335.6986,18.1387,,335.6986,1413.6450,,335.6986,18.1387,,335.6986,1413.6450,,335.6986,100.4121,,335.6986,271.6925,,335.6986,9.7948,,335.6986,29.5527,,335.6986,47.2973,,335.6986,733.0660,,335.6986,27.5382,,335.6986,145.2059,,335.6986,18.9911,,335.6986,48.6712,,335.6986,8.7548,,335.6986,27.6767,,
335.7986,66.5412,,335.7986,8.6938,,335.7986,8.5183,,335.7986,6.8040,,335.7986,130.4158,,335.7986,48.5517,,335.7986,44.0677,,335.7986,14.7375,,335.7986,38.3518,,335.7986,17.3450,,335.7986,1076.1290,,335.7986,17.3450,,335.7986,1076.1290,,335.7986,65.5999,,335.7986,205.4703,,335.7986,3.6792,,335.7986,1.2584,,335.7986,46.4593,,335.7986,789.0903,,335.7986,48.7122,,335.7986,130.1257,,335.7986,12.2535,,335.7986,19.3378,,335.7986,33.7310,,335.7986,48.7339,,
335.8987,102.0804,,335.8987,5.5130,,335.8987,14.3874,,335.8987,14.2359,,335.8987,60.1429,,335.8987,24.2431,,335.8987,19.6777,,335.8987,9.9088,,335.8987,51.5353,,335.8987,28.0802,,335.8987,421.9077,,335.8987,28.0802,,335.8987,421.9077,,335.8987,49.9186,,335.8987,72.4948,,335.8987,7.6094,,335.8987,45.4436,,335.8987,15.5461,,335.8987,1196.2910,,335.8987,49.7250,,335.8987,22.4143,,335.8987,5.5682,,335.8987,25.1585,,335.8987,35.1176,,335.8987,81.8267,,
335.9987,90.1992,,335.9987,8.6020,,335.9987,17.1678,,335.9987,33.5994,,335.9987,33.3274,,335.9987,44.1890,,335.9987,45.1616,,335.9987,13.3776,,335.9987,54.3008,,335.9987,31.7690,,335.9987,1951.3160,,335.9987,31.7690,,335.9987,1951.3160,,335.9987,58.4998,,335.9987,161.4517,,335.9987,5.3408,,335.9987,85.0134,,335.9987,15.6540,,335.9987,1308.0380,,335.9987,48.4120,,335.9987,74.0226,,335.9987,11.5357,,335.9987,30.6553,,335.9987,23.3689,,335.9987,86.6355,,
336.0988,63.2550,,336.0988,3.2526,,336.0988,1.7861,,336.0988,49.7593,,336.0988,80.9180,,336.0988,64.8592,,336.0988,69.5885,,336.0988,8.6697,,336.0988,37.9433,,336.0988,17.2603,,336.0988,2287.1070,,336.0988,17.2603,,336.0988,2287.1070,,336.0988,53.3328,,336.0988,267.6827,,336.0988,7.5837,,336.0988,80.2975,,336.0988,10.9236,,336.0988,1094.0760,,336.0988,54.4263,,336.0988,115.0975,,336.0988,8.5149,,336.0988,17.4757,,336.0988,27.6149,,336.0988,94.1239,,
336.1989,55.5199,,336.1989,2.9021,,336.1989,28.4190,,336.1989,40.9645,,336.1989,80.8923,,336.1989,72.9754,,336.1989,68.2810,,336.1989,4.7984,,336.1989,45.1111,,336.1989,11.6859,,336.1989,636.8012,,336.1989,11.6859,,336.1989,636.8012,,336.1989,110.9341,,336.1989,268.4326,,336.1989,2.0237,,336.1989,32.7658,,336.1989,20.3036,,336.1989,223.5370,,336.1989,51.2229,,336.1989,108.3574,,336.1989,5.5970,,336.1989,16.0763,,336.1989,40.7151,,336.1989,81.0535,,
336.2989,31.2060,,336.2989,4.0529,,336.2989,46.5270,,336.2989,22.4960,,336.2989,188.5042,,336.2989,72.3790,,336.2989,63.1375,,336.2989,6.7611,,336.2989,70.0576,,336.2989,19.1667,,336.2989,842.2346,,336.2989,19.1667,,336.2989,842.2346,,336.2989,77.6882,,336.2989,127.8991,,336.2989,5.9572,,336.2989,82.2084,,336.2989,13.9837,,336.2989,420.2287,,336.2989,27.5765,,336.2989,66.1816,,336.2989,9.1949,,336.2989,26.5495,,336.2989,49.1147,,336.2989,280.2603,,
336.3990,15.5171,,336.3990,3.7084,,336.3990,11.5641,,336.3990,11.3368,,336.3990,20.7889,,336.3990,29.0766,,336.3990,62.4470,,336.3990,6.4013,,336.3990,71.4063,,336.3990,33.4281,,336.3990,997.3190,,336.3990,33.4281,,336.3990,997.3190,,336.3990,11.6155,,336.3990,110.0468,,336.3990,11.0895,,336.3990,86.6747,,336.3990,13.3482,,336.3990,729.0737,,336.3990,26.1209,,336.3990,46.1401,,336.3990,9.7565,,336.3990,33.6788,,336.3990,43.1994,,336.3990,271.6233,,
336.4990,50.6003,,336.4990,6.9582,,336.4990,12.0247,,336.4990,16.0001,,336.4990,92.8943,,336.4990,70.0388,,336.4990,57.5467,,336.4990,0.5335,,336.4990,8.8797,,336.4990,47.5358,,336.4990,893.1931,,336.4990,47.5358,,336.4990,893.1931,,336.4990,51.5827,,336.4990,192.6705,,336.4990,12.2205,,336.4990,68.0448,,336.4990,18.1796,,336.4990,480.0973,,336.4990,46.3158,,336.4990,77.5923,,336.4990,11.8645,,336.4990,31.2285,,336.4990,15.3071,,336.4990,212.1238,,
336.5991,52.9592,,336.5991,6.5707,,336.5991,52.6185,,336.5991,29.0460,,336.5991,121.3986,,336.5991,31.2310,,336.5991,54.9212,,336.5991,8.1244,,336.5991,68.2282,,336.5991,36.1343,,336.5991,937.2189,,336.5991,36.1343,,336.5991,937.2189,,336.5991,64.0664,,336.5991,196.5008,,336.5991,13.8966,,336.5991,25.5081,,336.5991,7.2698,,336.5991,715.4615,,336.5991,3.9722,,336.5991,87.9787,,336.5991,10.4791,,336.5991,27.2771,,336.5991,7.0107,,336.5991,132.3015,,
336.6991,64.1513,,336.6991,17.0351,,336.6991,55.7238,,336.6991,25.7553,,336.6991,84.7707,,336.6991,78.4310,,336.6991,40.2360,,336.6991,12.3542,,336.6991,87.6310,,336.6991,22.1111,,336.6991,1223.8330,,336.6991,22.1111,,336.6991,1223.8330,,336.6991,45.7969,,336.6991,147.6113,,336.6991,23.1594,,336.6991,21.0768,,336.6991,24.8676,,336.6991,752.1182,,336.6991,31.9691,,336.6991,68.8561,,336.6991,20.7678,,336.6991,30.1167,,336.6991,15.7748,,336.6991,158.9599,,
336.7992,33.7275,,336.7992,15.3780,,336.7992,26.9288,,336.7992,17.5712,,336.7992,172.4018,,336.7992,91.0388,,336.7992,98.8032,,336.7992,11.9266,,336.7992,71.9398,,336.7992,28.0702,,336.7992,1332.1820,,336.7992,28.0702,,336.7992,1332.1820,,336.7992,40.6448,,336.7992,125.6740,,336.7992,22.6607,,336.7992,19.8679,,336.7992,27.2539,,336.7992,555.0516,,336.7992,51.9111,,336.7992,83.9594,,336.7992,27.4287,,336.7992,39.3241,,336.7992,19.5981,,336.7992,130.8889,,
336.8993,36.2985,,336.8993,7.6918,,336.8993,47.5446,,336.8993,33.0027,,336.8993,73.1056,,336.8993,22.3752,,336.8993,109.0932,,336.8993,3.4638,,336.8993,37.3696,,336.8993,24.2827,,336.8993,1525.1360,,336.8993,24.2827,,336.8993,1525.1360,,336.8993,35.0060,,336.8993,111.1343,,336.8993,19.2536,,336.8993,32.6284,,336.8993,28.8674,,336.8993,733.3953,,336.8993,56.4622,,336.8993,107.2117,,336.8993,16.2613,,336.8993,41.7763,,336.8993,33.5916,,336.8993,87.5094,,
336.9993,65.2340,,336.9993,17.2358,,336.9993,67.9277,,336.9993,24.3034,,336.9993,57.2350,,336.9993,22.1733,,336.9993,47.2637,,336.9993,11.3065,,336.9993,90.9655,,336.9993,10.6888,,336.9993,1116.4380,,336.9993,10.6888,,336.9993,1116.4380,,336.9993,42.0028,,336.9993,139.7079,,336.9993,10.0506,,336.9993,38.9875,,336.9993,48.7459,,336.9993,1369.0030,,336.9993,43.3773,,336.9993,104.0077,,336.9993,11.1088,,336.9993,17.5629,,336.9993,38.3393,,336.9993,206.0575,,
337.0994,43.7352,,337.0994,9.4250,,337.0994,58.4121,,337.0994,13.5758,,337.0994,116.5274,,337.0994,33.4888,,337.0994,11.8592,,337.0994,9.8311,,337.0994,118.3520,,337.0994,31.3682,,337.0994,1410.4780,,337.0994,31.3682,,337.0994,1410.4780,,337.0994,76.1115,,337.0994,145.7337,,337.0994,22.1365,,337.0994,24.4755,,337.0994,56.0096,,337.0994,1331.9190,,337.0994,29.9641,,337.0994,116.0212,,337.0994,26.0461,,337.0994,32.8835,,337.0994,10.3079,,337.0994,270.9991,,
337.1994,34.1969,,337.1994,0.7886,,337.1994,34.8158,,337.1994,20.6475,,337.1994,140.4228,,337.1994,32.3095,,337.1994,59.2811,,337.1994,9.7644,,337.1994,75.0630,,337.1994,19.9021,,337.1994,1183.6430,,337.1994,19.9021,,337.1994,1183.6430,,337.1994,78.1366,,337.1994,152.3698,,337.1994,16.4128,,337.1994,43.3490,,337.1994,42.7213,,337.1994,723.0957,,337.1994,18.7098,,337.1994,138.6309,,337.1994,9.5918,,337.1994,30.8035,,337.1994,19.1856,,337.1994,211.0923,,
337.2995,42.5479,,337.2995,12.0840,,337.2995,22.8802,,337.2995,26.1631,,337.2995,135.4494,,337.2995,13.3116,,337.2995,52.8974,,337.2995,13.4044,,337.2995,26.5981,,337.2995,12.3685,,337.2995,1082.2770,,337.2995,12.3685,,337.2995,1082.2770,,337.2995,42.5775,,337.2995,125.5864,,337.2995,19.5226,,337.2995,33.4695,,337.2995,23.2029,,337.2995,303.6021,,337.2995,39.3805,,337.2995,102.8896,,337.2995,16.8303,,337.2995,18.4045,,337.2995,17.1945,,337.2995,107.0237,,
337.3996,12.2855,,337.3996,17.2919,,337.3996,18.9116,,337.3996,15.6847,,337.3996,83.7484,,337.3996,39.7178,,337.3996,19.9566,,337.3996,20.1618,,337.3996,50.5645,,337.3996,8.2519,,337.3996,395.6722,,337.3996,8.2519,,337.3996,395.6722,,337.3996,51.1982,,337.3996,180.6218,,337.3996,19.1947,,337.3996,60.7873,,337.3996,40.3966,,337.3996,214.2401,,337.3996,5.0883,,337.3996,33.4172,,337.3996,25.8671,,337.3996,33.6643,,337.3996,41.5802,,337.3996,76.5132,,
337.4996,18.9703,,337.4996,15.2980,,337.4996,41.9477,,337.4996,11.8077,,337.4996,154.1436,,337.4996,33.8913,,337.4996,40.5005,,337.4996,16.7013,,337.4996,73.7934,,337.4996,6.9440,,337.4996,981.4819,,337.4996,6.9440,,337.4996,981.4819,,337.4996,50.2224,,337.4996,83.0228,,337.4996,14.3403,,337.4996,45.9947,,337.4996,43.8956,,337.4996,301.6532,,337.4996,42.9552,,337.4996,35.7055,,337.4996,15.4112,,337.4996,42.8627,,337.4996,48.5330,,337.4996,60.7144,,
337.5997,61.1901,,337.5997,15.0934,,337.5997,49.0882,,337.5997,19.7741,,337.5997,117.5904,,337.5997,41.9254,,337.5997,59.4555,,337.5997,25.1082,,337.5997,44.5057,,337.5997,8.0728,,337.5997,882.1215,,337.5997,8.0728,,337.5997,882.1215,,337.5997,62.4601,,337.5997,220.1660,,337.5997,11.8321,,337.5997,23.4623,,337.5997,14.2943,,337.5997,1117.5260,,337.5997,17.3627,,337.5997,43.5153,,337.5997,7.0509,,337.5997,31.2765,,337.5997,28.4251,,337.5997,240.0019,,
337.6997,78.6370,,337.6997,9.3095,,337.6997,17.1703,,337.6997,22.2848,,337.6997,131.7416,,337.6997,59.3386,,337.6997,50.6398,,337.6997,23.4172,,337.6997,48.8411,,337.6997,7.9205,,337.6997,1066.1320,,337.6997,7.9205,,337.6997,1066.1320,,337.6997,47.0407,,337.6997,232.8383,,337.6997,5.6616,,337.6997,8.6266,,337.6997,17.5909,,337.6997,1404.4340,,337.6997,39.1498,,337.6997,28.2653,,337.6997,7.1138,,337.6997,9.9336,,337.6997,13.9594,,337.6997,241.3195,,
337.7998,83.4648,,337.7998,10.2841,,337.7998,45.0591,,337.7998,15.6490,,337.7998,97.1154,,337.7998,115.7648,,337.7998,48.0233,,337.7998,32.6485,,337.7998,57.2498,,337.7998,10.8834,,337.7998,907.9286,,337.7998,10.8834,,337.7998,907.9286,,337.7998,27.8702,,337.7998,139.1575,,337.7998,12.1433,,337.7998,36.6172,,337.7998,32.3678,,337.7998,953.2305,,337.7998,5.8628,,337.7998,68.1042,,337.7998,10.7765,,337.7998,25.1419,,337.7998,15.8012,,337.7998,177.5735,,
337.8999,14.8320,,337.8999,6.1737,,337.8999,27.4140,,337.8999,9.2895,,337.8999,77.3468,,337.8999,118.5962,,337.8999,23.0309,,337.8999,30.6576,,337.8999,61.9742,,337.8999,13.5498,,337.8999,1182.8940,,337.8999,13.5498,,337.8999,1182.8940,,337.8999,57.2786,,337.8999,42.7760,,337.8999,19.8514,,337.8999,44.9933,,337.8999,10.2697,,337.8999,617.3103,,337.8999,39.4893,,337.8999,60.3102,,337.8999,10.8332,,337.8999,46.4154,,337.8999,9.6496,,337.8999,113.5112,,
337.9999,29.0215,,337.9999,14.4309,,337.9999,20.9617,,337.9999,5.9223,,337.9999,108.4595,,337.9999,73.5126,,337.9999,37.9107,,337.9999,16.0691,,337.9999,26.5547,,337.9999,16.7513,,337.9999,527.7883,,337.9999,16.7513,,337.9999,527.7883,,337.9999,84.5821,,337.9999,201.8689,,337.9999,17.9130,,337.9999,29.7191,,337.9999,12.7639,,337.9999,371.8683,,337.9999,43.6900,,337.9999,92.6935,,337.9999,10.0066,,337.9999,7.9905,,337.9999,24.2986,,337.9999,130.1014,,
338.1000,54.2220,,338.1000,16.3005,,338.1000,25.5923,,338.1000,13.0328,,338.1000,110.6192,,338.1000,80.5936,,338.1000,19.3657,,338.1000,16.2885,,338.1000,31.2083,,338.1000,14.9232,,338.1000,526.6542,,338.1000,14.9232,,338.1000,526.6542,,338.1000,95.0931,,338.1000,143.3051,,338.1000,19.1433,,338.1000,69.3341,,338.1000,19.7989,,338.1000,232.6292,,338.1000,26.6439,,338.1000,74.8864,,338.1000,20.7657,,338.1000,47.9375,,338.1000,61.1403,,338.1000,280.4740,,
338.2000,48.8003,,338.2000,11.5457,,338.2000,25.4849,,338.2000,28.8390,,338.2000,62.4573,,338.2000,56.3914,,338.2000,34.9575,,338.2000,2.0283,,338.2000,31.6244,,338.2000,13.5476,,338.2000,807.4224,,338.2000,13.5476,,338.2000,807.4224,,338.2000,84.5924,,338.2000,34.1146,,338.2000,18.9611,,338.2000,42.0237,,338.2000,16.3992,,338.2000,370.5569,,338.2000,44.9398,,338.2000,59.2427,,338.2000,12.4111,,338.2000,10.2607,,338.2000,66.2724,,338.2000,220.8641,,
338.3001,24.2092,,338.3001,13.7540,,338.3001,37.8586,,338.3001,39.2663,,338.3001,94.4869,,338.3001,22.1085,,338.3001,102.2384,,338.3001,15.3636,,338.3001,23.8612,,338.3001,12.1904,,338.3001,1474.2180,,338.3001,12.1904,,338.3001,1474.2180,,338.3001,135.6274,,338.3001,95.3403,,338.3001,15.1668,,338.3001,38.5368,,338.3001,31.7410,,338.3001,225.1100,,338.3001,87.1254,,338.3001,45.7070,,338.3001,8.5753,,338.3001,31.9899,,338.3001,46.8114,,338.3001,142.6270,,
338.4002,25.6121,,338.4002,17.7749,,338.4002,70.2656,,338.4002,15.5089,,338.4002,100.9768,,338.4002,21.3124,,338.4002,88.0933,,338.4002,27.7961,,338.4002,14.6059,,338.4002,14.8780,,338.4002,1009.2250,,338.4002,14.8780,,338.4002,1009.2250,,338.4002,136.7767,,338.4002,95.0633,,338.4002,12.7763,,338.4002,49.2608,,338.4002,31.3059,,338.4002,706.7770,,338.4002,102.2837,,338.4002,22.3168,,338.4002,15.5102,,338.4002,28.8175,,338.4002,4.2956,,338.4002,258.9951,,
338.5002,46.3448,,338.5002,14.8920,,338.5002,30.2688,,338.5002,14.8010,,338.5002,187.7847,,338.5002,40.5721,,338.5002,119.6000,,338.5002,35.8326,,338.5002,34.3452,,338.5002,11.1119,,338.5002,607.7461,,338.5002,11.1119,,338.5002,607.7461,,338.5002,16.9007,,338.5002,93.4852,,338.5002,14.0213,,338.5002,17.5621,,338.5002,26.2236,,338.5002,517.5533,,338.5002,44.2872,,338.5002,38.0260,,338.5002,26.1749,,338.5002,17.3578,,338.5002,38.1252,,338.5002,229.5624,,
338.6003,29.0118,,338.6003,7.4134,,338.6003,8.9207,,338.6003,20.9915,,338.6003,216.3121,,338.6003,98.9498,,338.6003,106.9156,,338.6003,23.7373,,338.6003,50.2194,,338.6003,5.5858,,338.6003,685.0660,,338.6003,5.5858,,338.6003,685.0660,,338.6003,65.6681,,338.6003,63.7654,,338.6003,19.8934,,338.6003,33.8208,,338.6003,22.6182,,338.6003,952.3987,,338.6003,7.9241,,338.6003,72.2780,,338.6003,30.8078,,338.6003,20.1128,,338.6003,31.9194,,338.6003,159.3662,,
338.7003,49.3295,,338.7003,6.4270,,338.7003,7.5043,,338.7003,41.8231,,338.7003,94.8879,,338.7003,78.1908,,338.7003,23.8174,,338.7003,13.4572,,338.7003,38.1583,,338.7003,7.1109,,338.7003,791.8602,,338.7003,7.1109,,338.7003,791.8602,,338.7003,45.0361,,338.7003,88.8345,,338.7003,7.8231,,338.7003,61.7757,,338.7003,13.7047,,338.7003,974.3049,,338.7003,20.0959,,338.7003,57.1008,,338.7003,8.4364,,338.7003,31.3944,,338.7003,28.2757,,338.7003,156.2946,,
338.8004,92.0080,,338.8004,7.7220,,338.8004,21.3777,,338.8004,35.9633,,338.8004,64.7668,,338.8004,42.7411,,338.8004,12.4722,,338.8004,22.6185,,338.8004,45.6187,,338.8004,12.6549,,338.8004,666.6610,,338.8004,12.6549,,338.8004,666.6610,,338.8004,62.9813,,338.8004,52.3716,,338.8004,9.7140,,338.8004,51.3805,,338.8004,20.4101,,338.8004,1030.9410,,338.8004,51.5018,,338.8004,52.4702,,338.8004,14.0671,,338.8004,19.9917,,338.8004,62.5144,,338.8004,223.8384,,
338.9004,109.8817,,338.9004,6.2503,,338.9004,64.3417,,338.9004,19.7981,,338.9004,80.4911,,338.9004,31.0682,,338.9004,53.2761,,338.9004,11.0901,,338.9004,66.9339,,338.9004,6.6780,,338.9004,1156.3560,,338.9004,6.6780,,338.9004,1156.3560,,338.9004,48.4182,,338.9004,144.8267,,338.9004,9.0935,,338.9004,44.1737,,338.9004,9.8145,,338.9004,471.1866,,338.9004,57.9196,,338.9004,104.5761,,338.9004,17.9315,,338.9004,47.1546,,338.9004,35.8838,,338.9004,175.1968,,
339.0005,93.6504,,339.0005,8.4873,,339.0005,76.7731,,339.0005,21.2266,,339.0005,75.6077,,339.0005,53.1097,,339.0005,63.9125,,339.0005,17.2019,,339.0005,40.6401,,339.0005,15.3787,,339.0005,748.6765,,339.0005,15.3787,,339.0005,748.6765,,339.0005,40.7368,,339.0005,188.7778,,339.0005,1.4252,,339.0005,66.0069,,339.0005,14.8337,,339.0005,577.8438,,339.0005,29.7418,,339.0005,139.8975,,339.0005,23.4047,,339.0005,75.5573,,339.0005,29.6316,,339.0005,108.8001,,
339.1006,44.9412,,339.1006,10.6484,,339.1006,51.4648,,339.1006,11.2459,,339.1006,124.2900,,339.1006,47.4207,,339.1006,31.9043,,339.1006,16.4039,,339.1006,47.5095,,339.1006,22.8101,,339.1006,1039.6720,,339.1006,22.8101,,339.1006,1039.6720,,339.1006,82.3996,,339.1006,106.0011,,339.1006,8.9137,,339.1006,49.2375,,339.1006,23.6041,,339.1006,1046.8590,,339.1006,78.1204,,339.1006,81.6172,,339.1006,24.4649,,339.1006,68.1011,,339.1006,30.4347,,339.1006,264.3597,,
339.2006,39.3662,,339.2006,8.9410,,339.2006,25.1523,,339.2006,19.4282,,339.2006,172.2605,,339.2006,11.7544,,339.2006,74.1321,,339.2006,4.4525,,339.2006,106.6752,,339.2006,36.6746,,339.2006,979.7021,,339.2006,36.6746,,339.2006,979.7021,,339.2006,52.4933,,339.2006,22.1675,,339.2006,10.8649,,339.2006,39.8123,,339.2006,44.2203,,339.2006,1185.4920,,339.2006,54.5052,,339.2006,13.3624,,339.2006,5.7312,,339.2006,53.9424,,339.2006,22.8137,,339.2006,165.1236,,
339.3007,36.4368,,339.3007,8.5855,,339.3007,31.9396,,339.3007,16.2844,,339.3007,170.1359,,339.3007,61.2646,,339.3007,117.5993,,339.3007,6.4965,,339.3007,95.1928,,339.3007,35.3748,,339.3007,1318.5970,,339.3007,35.3748,,339.3007,1318.5970,,339.3007,20.6486,,339.3007,19.4170,,339.3007,15.9602,,339.3007,67.4562,,339.3007,33.2793,,339.3007,737.4294,,339.3007,9.6133,,339.3007,52.3645,,339.3007,12.1574,,339.3007,59.5232,,339.3007,26.9502,,339.3007,92.8397,,
339.4007,54.0496,,339.4007,15.2049,,339.4007,7.8387,,339.4007,23.6179,,339.4007,83.7574,,339.4007,95.8500,,339.4007,28.1434,,339.4007,14.6855,,339.4007,41.6667,,339.4007,36.4784,,339.4007,1036.5440,,339.4007,36.4784,,339.4007,1036.5440,,339.4007,45.6220,,339.4007,52.1947,,339.4007,18.5020,,339.4007,85.7233,,339.4007,23.1485,,339.4007,1006.4940,,339.4007,27.2489,,339.4007,44.2418,,339.4007,18.5956,,339.4007,74.9724,,339.4007,40.6810,,339.4007,144.5018,,
339.5008,70.3022,,339.5008,12.5475,,339.5008,33.2413,,339.5008,14.2328,,339.5008,7.8473,,339.5008,65.8332,,339.5008,75.5976,,339.5008,14.1137,,339.5008,15.6125,,339.5008,16.4884,,339.5008,981.6166,,339.5008,16.4884,,339.5008,981.6166,,339.5008,42.4213,,339.5008,67.5998,,339.5008,21.7106,,339.5008,53.6903,,339.5008,21.3018,,339.5008,1108.5920,,339.5008,28.1796,,339.5008,80.4052,,339.5008,18.3756,,339.5008,39.5766,,339.5008,28.1906,,339.5008,144.4784,,
339.6009,78.3093,,339.6009,8.4139,,339.6009,28.4398,,339.6009,23.3450,,339.6009,46.4853,,339.6009,92.6288,,339.6009,97.0025,,339.6009,5.9510,,339.6009,37.3636,,339.6009,13.7518,,339.6009,1401.1560,,339.6009,13.7518,,339.6009,1401.1560,,339.6009,29.0401,,339.6009,143.8792,,339.6009,12.3379,,339.6009,32.9932,,339.6009,21.7054,,339.6009,1186.6740,,339.6009,34.1499,,339.6009,110.1205,,339.6009,13.7943,,339.6009,30.4360,,339.6009,21.0725,,339.6009,131.7890,,
339.7009,14.8566,,339.7009,4.8207,,339.7009,51.5756,,339.7009,28.6096,,339.7009,142.0722,,339.7009,71.5808,,339.7009,127.1614,,339.7009,4.5928,,339.7009,39.2261,,339.7009,10.6610,,339.7009,1401.8610,,339.7009,10.6610,,339.7009,1401.8610,,339.7009,100.5996,,339.7009,216.6499,,339.7009,8.2134,,339.7009,78.8923,,339.7009,48.7392,,339.7009,743.1396,,339.7009,31.3559,,339.7009,101.1556,,339.7009,8.4155,,339.7009,45.3919,,339.7009,7.2761,,339.7009,205.1725,,
339.8010,37.6692,,339.8010,6.7707,,339.8010,28.5800,,339.8010,30.8916,,339.8010,205.0781,,339.8010,63.1718,,339.8010,90.0485,,339.8010,14.3894,,339.8010,27.2815,,339.8010,10.5603,,339.8010,1651.0990,,339.8010,10.5603,,339.8010,1651.0990,,339.8010,111.1948,,339.8010,46.9589,,339.8010,11.9348,,339.8010,58.7158,,339.8010,56.3662,,339.8010,616.1235,,339.8010,28.4077,,339.8010,18.2005,,339.8010,17.4231,,339.8010,31.7717,,339.8010,11.1381,,339.8010,178.0099,,
339.9010,16.8571,,339.9010,10.9841,,339.9010,21.2470,,339.9010,21.1442,,339.9010,325.1330,,339.9010,42.7255,,339.9010,31.6020,,339.9010,19.0513,,339.9010,56.2829,,339.9010,17.5186,,339.9010,1141.3830,,339.9010,17.5186,,339.9010,1141.3830,,339.9010,26.9067,,339.9010,110.6712,,339.9010,8.8354,,339.9010,33.4847,,339.9010,45.1295,,339.9010,807.3559,,339.9010,37.7959,,339.9010,79.6753,,339.9010,7.4739,,339.9010,38.2022,,339.9010,33.3571,,339.9010,155.2721,,
340.0011,120.2470,,340.0011,10.6158,,340.0011,34.8909,,340.0011,37.2974,,340.0011,360.9502,,340.0011,53.1249,,340.0011,39.1711,,340.0011,2.9138,,340.0011,20.5438,,340.0011,20.4247,,340.0011,149.4766,,340.0011,20.4247,,340.0011,149.4766,,340.0011,18.1108,,340.0011,110.6448,,340.0011,9.8040,,340.0011,18.5117,,340.0011,32.3298,,340.0011,719.4651,,340.0011,30.7702,,340.0011,72.8883,,340.0011,6.1838,,340.0011,30.1029,,340.0011,51.5585,,340.0011,201.8388,,
