Frequency (Hz),Red_X,Red_Y,Blue_X,Blue_Y,Green_X,Green_Y,Orange_X,Orange_Y,Yellow_X,Yellow_Y,Pink_X,Pink_Y,Purple_X,Red2_X,Red2_Y,Blue2_X,Green2_X,Orange2_X,Yellow2_X,Pink2_X
129.8972,14.8738,73.0427,9.0667,45.9474,15.7498,45.1123,3.2704,1.4545,27.3035,151.4141,20.0596,84.3492,14.3802,16.8426,90.5562,22.0481,22.267,11.688,20.0361,17.4408
129.9973,10.3375,40.8916,11.3113,46.4942,9.0579,15.8151,1.779,1.282,52.2693,233.9864,22.9937,85.0685,12.0361,14.3505,123.5331,19.0571,19.8007,14.013,54.744,45.0696
130.0974,14.1555,48.2554,12.609,41.4471,28.6004,84.2091,5.4985,3.4693,41.0797,174.276,30.0395,132.4768,11.8121,18.2406,15.871,27.2097,6.7968,17.2973,46.0857,43.5909
130.1975,8.0159,27.4029,8.8686,28.1051,41.063,114.1507,7.3781,4.5568,14.221,73.0589,18.1697,107.4078,28.8577,36.6527,125.6075,13.7599,15.4606,21.9169,21.0523,39.1355
130.2975,7.5329,45.6212,4.5366,25.6756,8.2756,19.4629,6.7804,3.8011,10.2516,62.9279,9.9003,64.5509,19.0291,33.4224,118.1578,19.8207,24.7765,15.5367,31.2196,50.1972
130.3976,13.3254,55.7164,4.1651,30.8943,29.0168,89.4293,3.4567,4.1866,7.8098,58.2355,16.1547,72.9625,6.8712,12.9621,130.3532,24.8197,14.7344,32.0796,31.3506,45.229
130.4977,13.4459,40.5362,4.6736,27.3703,31.183,106.3415,0.3466,6.1737,8.3376,36.2606,13.0883,45.2552,8.2179,20.3067,82.281,16.1896,6.5317,20.545,50.8844,49.1779
130.5978,19.3327,36.9791,12.1979,67.5981,17.5711,61.298,1.8178,5.3543,13.9496,61.7031,13.3925,46.7525,10.511,8.3148,32.3422,6.7255,9.6739,14.4376,33.6012,66.8863
130.6978,20.4121,56.0305,10.7495,54.5927,5.1891,35.069,5.4454,5.3794,12.045,35.1031,11.135,41.6663,6.5051,15.5204,145.5985,37.0284,9.7414,29.334,17.3022,44.475
130.7979,17.0287,73.5336,3.5486,29.0303,26.0551,83.7017,2.6823,5.821,1.4481,12.7077,3.5974,17.0293,8.8629,20.1158,202.8574,36.3042,11.075,38.4217,22.2563,6.4707
130.898,13.072,58.4479,4.5143,13.5246,22.5222,65.937,2.4715,3.1165,5.8266,46.4227,12.8594,46.7931,7.0974,7.5102,147.2231,14.0813,7.1367,26.8002,18.0289,1.9452
130.9981,8.1293,92.2837,2.9616,44.8606,14.4857,34.7201,5.6337,1.1735,10.0028,47.4635,8.3305,6.1622,10.7267,19.7798,5.6561,5.37,7.8786,5.6956,28.7878,33.9702
131.0981,21.2984,100.5891,13.7282,78.0101,31.2625,67.7935,3.2122,1.6629,17.2965,87.6501,7.3248,44.2089,24.5877,12.1917,75.5974,8.4679,10.3165,15.6319,44.8766,45.0903
131.1982,26.7558,121.6889,20.4818,86.6665,31.7354,71.2405,4.1523,0.6043,4.7091,3.8589,2.2604,8.4901,27.2926,1.7852,46.4059,11.8595,5.0512,22.3687,37.6479,27.1073
131.2983,14.1268,59.0522,15.6641,69.4912,5.0412,7.1247,4.4896,2.4147,12.103,81.0,9.4103,57.5369,19.9202,13.1955,77.4998,27.4715,7.9685,10.0323,21.6163,17.8273
131.3984,8.8395,47.1111,14.475,42.9347,22.4357,80.8075,6.838,3.4022,4.9108,28.1387,4.575,33.8634,20.449,24.2919,48.9642,17.4295,15.3181,21.801,19.5114,24.8198
131.4984,2.4931,41.9918,10.3858,27.9369,21.3792,72.7136,6.8384,0.9797,5.9851,35.66,15.4244,68.9599,3.8761,32.6751,94.4585,14.9084,14.1065,25.2685,55.4436,26.4947
131.5985,5.3205,48.8812,7.4179,30.4735,15.2557,45.9129,2.0062,2.6401,46.0013,218.743,13.1797,96.188,25.5876,42.874,41.4445,27.3684,13.7595,10.6376,34.807,7.3395
131.6986,1.0553,31.1786,8.4403,30.0568,6.3406,12.3862,0.9825,3.8926,39.3229,202.2941,12.6869,53.2636,25.2786,37.8142,66.4829,23.8582,13.8328,4.4755,27.5318,40.7485
131.7987,14.622,64.9765,2.5365,19.4327,18.3052,41.8944,4.0539,2.4702,8.9609,45.4608,13.8377,65.3286,28.5048,22.7748,95.8016,8.6325,10.0528,17.2626,59.9393,46.8341
131.8987,8.5797,26.4165,8.6231,37.7396,15.1897,32.7576,2.437,0.6523,37.6295,157.2398,31.4609,129.0869,24.8719,6.7908,132.6875,28.4864,3.9053,30.3441,56.0485,22.5781
131.9988,4.3197,12.0711,9.4355,48.4443,13.7251,44.0321,7.1645,0.7595,39.6493,167.6726,17.8403,67.9283,22.6415,8.6599,44.6548,17.2812,3.5934,19.9989,26.9237,2.0126
132.0989,5.771,17.5572,12.9864,65.5929,22.6425,51.0798,5.9707,2.2718,27.7334,113.0065,6.273,23.9054,19.1244,30.9581,79.728,42.1209,7.716,18.33,9.7013,19.5562
132.199,13.2395,58.528,7.6235,39.2315,26.5342,68.2825,6.4393,2.9112,32.3561,142.6943,7.5886,34.6521,19.64,45.9284,160.0189,39.6065,11.6588,12.4084,42.8114,21.5251
132.299,15.1365,44.5151,7.0081,36.6825,19.5244,51.7419,4.1918,2.7375,33.8667,152.1701,5.6275,47.4285,18.0358,45.5282,144.827,16.2216,7.5613,8.0572,61.1045,66.338
132.3991,8.3141,35.3383,10.7943,45.937,13.2577,36.7785,1.4613,1.3988,19.3157,111.2636,14.8537,48.6366,19.2827,21.178,75.2527,33.3315,5.7246,13.4804,47.9926,28.5385
132.4992,4.1912,65.3633,7.5115,34.9558,33.6973,95.7829,4.4875,1.7291,23.5522,109.377,11.3958,18.7914,32.6123,16.5764,181.5545,26.4754,15.5143,13.7627,22.9894,28.0068
132.5993,7.6555,71.733,2.7491,14.0884,38.649,119.8611,1.9219,2.6687,11.4691,71.2983,8.2151,26.1405,24.8996,12.2443,128.4064,22.4389,22.4619,11.8033,40.5766,40.7378
132.6993,4.6742,85.99,4.257,10.8854,26.7843,92.719,4.9422,0.397,20.5479,114.0176,5.0765,37.638,24.2362,7.1062,65.9978,16.3165,21.0411,9.4073,28.8525,10.2573
132.7994,16.4131,98.1882,12.5255,46.4167,33.1352,107.5241,5.4663,1.2729,36.6593,178.1264,9.378,63.3066,16.8991,13.1784,65.1357,9.7234,15.0372,7.1346,20.3659,15.7437
132.8995,14.3784,93.4627,7.7522,46.0999,28.9211,85.0563,5.7615,1.759,34.3363,155.851,7.9515,50.9074,33.7003,17.0703,179.6427,1.6224,3.3161,9.1799,26.1146,13.0918
132.9996,15.1399,116.1866,3.4619,27.8839,16.4133,29.1802,4.3713,2.4033,38.1467,173.2423,12.7109,61.6455,27.8791,9.5494,134.2605,10.2657,3.6461,12.9412,28.4286,18.0803
133.0996,6.0384,104.8233,5.9924,11.8211,23.4453,45.1363,2.4653,3.7628,29.7175,128.058,21.2864,81.0918,21.97,10.0052,76.0587,9.3622,9.8746,11.4842,21.1324,17.2526
133.1997,15.4179,56.3729,3.7917,21.9741,9.2841,27.3013,5.2434,4.7681,3.2387,35.4988,28.9059,125.3929,32.7992,34.6959,134.5459,16.0729,13.24,23.1226,8.1268,20.9622
133.2998,7.4912,32.271,4.2811,31.8476,24.5861,68.8976,4.818,3.193,24.4195,146.3486,31.8446,156.1311,18.3622,40.0067,109.8932,11.546,3.2619,21.6574,5.7036,34.4261
133.3999,10.8887,139.3957,4.4669,16.972,40.8382,106.2268,4.9445,1.0204,25.3514,144.7528,17.6306,71.2956,14.6289,17.5986,23.5307,40.3194,11.0248,15.2674,15.8039,47.1346
133.4999,11.2782,80.3922,3.6558,22.3712,51.7183,134.1644,5.1125,2.9591,18.6999,100.8072,15.3463,42.8086,17.5693,2.6027,110.2862,26.1601,16.1698,11.0677,18.2717,49.7696
133.6,26.1334,101.6979,11.8111,48.9347,49.5641,128.2142,4.0888,2.7491,25.2416,124.5992,4.0719,12.2706,17.3925,12.5844,220.0175,26.5995,21.8099,9.6498,36.0458,7.4616
133.7001,26.9743,147.7255,10.7637,31.9114,23.3524,57.9368,1.583,2.0897,20.0003,112.5345,24.8645,110.1844,17.5521,10.6548,287.1454,15.9073,16.6604,10.0379,25.3642,20.3347
133.8002,24.3388,151.3701,7.4331,24.4933,2.9249,8.7722,2.0407,1.6906,10.5136,31.562,19.6897,100.9205,18.2193,11.516,201.9645,13.3879,9.1771,12.9058,23.4257,14.5063
133.9002,6.6757,88.9872,0.9556,7.0483,7.2159,33.6942,4.9867,1.62,10.9627,54.7285,9.4871,50.6315,21.3177,32.2781,65.5538,11.8557,12.1644,22.653,17.2378,37.4304
134.0003,6.4021,86.2917,7.9739,34.5593,19.0468,67.3717,6.6233,0.9794,27.782,88.4503,25.1683,125.7995,22.5496,42.458,63.7571,12.5981,21.3662,25.8323,43.6003,34.7474
134.1004,11.1475,61.8005,3.9368,32.4184,7.5573,24.5118,5.9891,1.7775,18.0647,53.2212,9.7419,49.722,13.8503,25.843,151.7127,12.2706,12.9839,13.561,10.869,15.2145
134.2005,6.8935,22.6055,7.7141,26.7176,25.5068,64.588,3.1671,0.2789,52.6682,242.1156,10.4804,35.0255,11.4864,7.0486,216.4372,10.1099,8.4362,20.5146,17.8034,27.7226
134.3005,16.3505,74.2761,6.2222,15.0974,35.5432,90.0659,3.2885,2.6957,54.8025,255.678,22.748,89.9733,29.6951,21.8287,142.7064,5.0557,5.2956,31.1364,11.2271,3.4203
134.4006,23.5729,114.6944,4.5679,32.0811,31.3044,75.4891,2.769,0.8007,17.9699,99.3954,17.8645,73.2109,12.1444,16.0666,110.5707,11.9699,4.4484,12.6165,25.8064,9.6325
134.5007,20.6608,139.1934,2.9657,44.626,24.9319,73.1104,3.3625,5.1067,17.082,100.1853,13.9507,49.782,23.9892,20.816,108.0709,36.2317,4.8183,17.8577,42.642,22.9622
134.6008,27.0063,145.4444,5.1365,20.1702,22.809,67.5445,2.3047,3.2253,35.7541,176.9466,13.7671,78.4711,22.8925,29.7854,124.7202,39.5528,3.4169,12.7468,40.3084,43.2167
134.7008,13.5792,64.0338,9.6507,12.5837,4.5144,21.1076,6.3301,2.6115,50.919,218.1496,24.785,103.3598,3.3086,30.4169,242.295,35.3345,7.1689,14.6713,21.1198,67.2025
134.8009,8.4265,46.788,9.2593,14.8529,26.2606,65.1283,6.9997,2.2505,46.5754,215.6881,20.8715,70.109,22.9243,20.9169,149.0373,26.3769,7.7468,16.8617,10.3601,79.5364
134.901,8.1858,58.9555,10.3035,27.8731,15.1334,36.2389,4.1911,2.9521,40.5822,184.9683,28.4787,117.3967,21.6982,12.3916,91.9253,13.0197,3.0742,17.8997,32.8858,51.2127
135.0011,9.5225,42.6399,11.5804,50.4101,1.9601,15.6774,4.0965,2.9557,41.0726,164.0582,27.2753,130.7817,7.499,12.418,90.6818,35.3013,2.6282,11.5386,28.4453,27.6502
135.1011,1.3124,30.2266,3.7295,23.1517,19.5181,53.6145,1.6948,0.9544,27.632,103.0126,9.0329,30.8724,6.2097,31.1291,127.1364,54.4064,8.8921,11.6809,24.2145,29.9705
135.2012,15.7329,103.5933,7.28,51.198,24.9457,55.9218,1.5075,0.2258,42.2967,188.2873,3.3003,43.5246,11.5072,37.3728,107.3129,49.6157,9.3592,18.4756,46.5742,48.7176
135.3013,5.6352,67.5028,11.7488,54.1557,19.4401,50.9524,1.143,1.6364,33.3561,165.9967,17.669,69.525,22.893,25.9432,55.2652,28.8221,2.5407,16.2934,68.2569,56.4099
135.4014,14.1514,43.3084,4.9296,25.0895,22.1173,47.0461,4.2615,4.7939,15.4422,54.2377,10.7208,55.8203,29.4576,24.7064,45.4339,23.9439,3.2688,10.9327,51.209,32.3804
135.5014,8.1004,42.3181,2.2955,24.1384,19.4225,45.7507,3.8842,3.8546,13.765,76.3762,15.9771,46.8041,12.8175,17.3124,129.3459,20.8987,8.189,6.9891,16.1832,4.9001
135.6015,10.0135,39.1474,7.5944,47.185,6.9641,24.3774,3.5445,2.8564,14.683,87.8554,3.1513,33.2159,14.262,13.7998,175.2726,15.8108,4.6411,10.1489,15.0754,5.4796
135.7016,19.1134,84.7974,6.9325,26.8582,5.5509,14.0412,4.5894,1.6443,8.209,19.449,14.5508,77.6347,15.6406,25.4644,118.6105,25.6231,12.5146,3.1527,51.3686,34.1088
135.8017,25.8047,109.8093,3.7117,9.7877,10.7861,26.8832,2.3345,3.1096,7.705,16.0715,7.5961,38.5291,11.9127,29.8633,76.754,13.4743,13.6398,9.7868,75.3414,23.6562
135.9017,20.5974,71.0666,4.907,30.3567,18.2332,51.7553,4.0058,4.3111,7.6998,38.384,6.7099,42.0724,33.7388,38.2958,147.9893,21.0091,12.9149,7.1275,57.2634,44.1625
136.0018,26.0851,91.6148,7.2367,50.8943,12.449,50.987,4.8096,1.797,21.4482,69.4869,9.8459,61.8159,28.4977,38.0642,290.9381,7.8963,7.755,14.3273,33.0852,72.1765
136.1019,14.5955,28.3594,8.259,28.6,11.8499,14.8469,0.6339,3.1056,15.5775,82.1804,18.9642,84.1858,8.4815,54.51,236.1132,8.3094,2.2037,12.933,36.7312,58.2965
136.2019,15.6225,97.9342,3.3831,8.578,13.2942,34.6183,1.6079,2.9792,6.8038,51.6944,9.993,41.4425,25.6815,49.0452,76.5475,3.8722,1.9788,15.1098,21.1473,39.6136
136.302,20.7354,88.8288,3.767,23.7573,16.6334,60.1492,3.4873,1.3287,17.5992,81.382,10.7514,65.2322,28.5825,32.9264,87.1677,25.7425,3.9811,4.8147,8.1645,36.5047
136.4021,5.5189,37.6608,4.7468,41.268,17.2998,39.3477,2.874,0.7634,36.4864,156.4945,19.4977,72.1419,16.0694,28.7919,157.41,17.8169,11.983,9.2716,47.6729,66.6944
136.5022,10.4928,65.2797,6.3786,38.1473,9.9532,28.4828,4.6848,1.7209,34.4745,150.6481,11.817,27.7591,8.3159,28.3556,171.8984,15.9747,14.0709,4.9959,47.0493,62.596
136.6022,14.3951,91.2866,4.0567,8.7261,12.9181,17.8791,2.9577,4.2859,9.2912,43.2793,7.0614,33.6414,15.6715,23.1974,124.5658,19.5798,13.7442,5.7407,35.1435,32.1715
136.7023,12.0666,60.4228,2.5893,23.3808,19.9729,43.9528,6.5041,5.2026,30.4252,126.5765,2.9491,18.7401,5.5312,22.3953,56.7432,16.0693,13.6106,10.6561,37.0471,25.7678
136.8024,18.8253,133.3602,8.2738,42.5394,13.2616,44.4847,3.4011,4.8107,38.4381,152.6863,6.3892,36.9543,6.7003,26.2216,146.9025,11.8654,14.08,10.7694,35.0375,32.6274
136.9025,22.2546,133.5645,14.0883,60.6879,23.948,69.8408,3.2823,2.452,20.0566,86.4104,11.0076,72.0397,14.4577,16.0622,149.9251,16.719,11.494,9.7947,17.5628,33.7328
137.0025,7.7659,35.181,9.5393,37.573,24.8424,72.3723,2.8438,3.3095,18.7525,93.1077,13.7877,71.8753,6.3167,9.8766,124.011,9.4788,6.0193,10.2111,6.0269,18.8829
137.1026,14.1763,88.2928,5.0594,31.7186,8.7973,30.4024,7.4544,2.5947,13.9718,72.592,8.8933,31.8555,7.3854,18.0439,83.3083,25.344,6.3254,27.728,9.0295,40.9529
137.2027,9.9967,96.3069,3.5922,25.3572,16.651,57.4426,6.7301,1.5075,5.3395,33.6201,14.7047,82.9799,17.9749,19.4202,96.8013,12.842,10.1913,26.747,14.5902,54.7667
137.3028,17.7952,65.5538,13.6988,54.0613,32.6449,79.262,1.0875,3.3147,8.9516,47.8612,18.9592,107.8148,16.5716,16.1091,74.3285,22.5336,10.3786,17.8102,29.6576,40.1869
137.4028,30.5949,129.9701,9.4972,45.9459,16.7087,56.797,5.1767,2.3322,15.3709,80.282,12.6518,54.2075,12.3282,18.4159,89.5651,30.7124,5.5174,6.4936,11.675,48.9541
137.5029,11.9518,32.7174,6.7884,20.3057,27.0109,76.766,4.2918,2.4174,19.025,95.4984,16.3182,52.4721,10.2657,21.0769,106.952,28.9868,15.4553,3.556,41.2713,32.381
137.603,6.2063,74.341,7.6669,30.6627,27.6471,85.9828,4.253,2.6811,28.7305,134.9658,16.2883,60.2101,3.46,9.2084,140.8647,18.4777,13.3301,11.9003,31.3275,11.3757
137.7031,7.3823,75.0978,14.9234,48.8799,2.935,3.282,5.9259,1.0457,28.8397,126.4822,21.2167,99.3458,17.1413,18.2501,136.0544,13.542,8.6434,9.7041,19.0722,34.8873
137.8031,10.4423,68.7493,19.5989,51.4383,6.8305,21.7333,1.423,5.8467,21.72,102.7485,13.4474,60.4464,21.0294,12.0181,167.2243,9.7823,10.5818,2.8684,29.9845,46.8193
137.9032,10.3518,60.7365,15.5158,33.3074,12.2913,38.3654,1.9712,4.3441,29.6742,127.2836,9.1122,56.1204,17.5077,1.6151,162.6252,10.4396,11.9029,7.1142,11.5608,16.1844
138.0033,21.4333,117.3692,6.3854,7.8285,3.8042,17.8775,1.2173,0.5036,37.6177,153.4348,8.1278,50.9483,15.2489,9.0328,102.4315,19.0604,8.6953,12.3083,22.1406,30.3588
138.1034,12.3298,77.1814,6.717,42.3428,17.6008,59.2316,1.67,2.339,35.5824,129.3529,11.3049,47.0033,28.5356,6.178,136.8067,22.8423,19.574,16.4065,32.867,56.5391
138.2034,3.163,19.5515,3.2806,38.8234,17.0021,58.6722,1.5669,1.1581,24.9086,95.3805,14.2748,82.2308,5.0916,12.6336,90.4514,14.9834,18.1228,28.3142,11.4579,20.1854
138.3035,10.3045,53.9953,9.1881,32.3452,6.9881,19.1943,2.8062,1.9739,15.5113,73.9952,17.3846,109.8191,27.1489,6.4878,148.7382,13.5162,15.5108,18.208,22.0008,28.0574
138.4036,13.6223,86.8351,8.5615,30.6545,22.2013,72.7203,2.3778,4.058,10.0598,44.6723,12.0392,62.7087,23.9622,16.3744,73.1923,12.9687,14.065,23.3088,31.8019,53.6357
138.5037,18.5752,124.1954,8.9842,40.219,14.1243,61.536,4.2701,2.5866,19.3435,88.9362,8.604,18.452,18.3027,18.6858,116.0563,9.5357,7.5834,10.13,32.6491,44.3077
